id,path,label
152,25_Mesh-Paneled_Jersey_Dress/img_00000025.jpg,13
153,25_Mesh-Paneled_Jersey_Dress/img_00000006.jpg,13
154,36_Plaid_Shirt_Dress/img_00000022.jpg,13
155,36_Plaid_Shirt_Dress/img_00000002.jpg,13
156,36_Plaid_Shirt_Dress/img_00000008.jpg,13
157,36_Plaid_Shirt_Dress/img_00000018.jpg,13
158,36_Plaid_Shirt_Dress/img_00000024.jpg,13
159,36_Plaid_Shirt_Dress/img_00000013.jpg,13
160,36_Plaid_Shirt_Dress/img_00000012.jpg,13
161,36_Plaid_Shirt_Dress/img_00000021.jpg,13
162,36_Plaid_Shirt_Dress/img_00000005.jpg,13
163,36_Plaid_Shirt_Dress/img_00000023.jpg,13
164,36_Plaid_Shirt_Dress/img_00000036.jpg,13
165,36_Plaid_Shirt_Dress/img_00000007.jpg,13
166,36_Plaid_Shirt_Dress/img_00000026.jpg,13
167,36_Plaid_Shirt_Dress/img_00000027.jpg,13
168,36_Plaid_Shirt_Dress/img_00000034.jpg,13
169,36_Plaid_Shirt_Dress/img_00000030.jpg,13
170,36_Plaid_Shirt_Dress/img_00000032.jpg,13
171,36_Plaid_Shirt_Dress/img_00000004.jpg,13
172,36_Plaid_Shirt_Dress/img_00000015.jpg,13
173,36_Plaid_Shirt_Dress/img_00000035.jpg,13
174,36_Plaid_Shirt_Dress/img_00000009.jpg,13
175,36_Plaid_Shirt_Dress/img_00000033.jpg,13
176,36_Plaid_Shirt_Dress/img_00000044.jpg,13
177,36_Plaid_Shirt_Dress/img_00000037.jpg,13
178,36_Plaid_Shirt_Dress/img_00000029.jpg,13
179,36_Plaid_Shirt_Dress/img_00000017.jpg,13
180,36_Plaid_Shirt_Dress/img_00000040.jpg,13
181,36_Plaid_Shirt_Dress/img_00000001.jpg,13
182,36_Plaid_Shirt_Dress/img_00000016.jpg,13
183,36_Plaid_Shirt_Dress/img_00000031.jpg,13
184,36_Plaid_Shirt_Dress/img_00000020.jpg,13
185,36_Plaid_Shirt_Dress/img_00000041.jpg,13
186,36_Plaid_Shirt_Dress/img_00000043.jpg,13
187,36_Plaid_Shirt_Dress/img_00000003.jpg,13
188,36_Plaid_Shirt_Dress/img_00000039.jpg,13
189,36_Plaid_Shirt_Dress/img_00000011.jpg,13
190,36_Plaid_Shirt_Dress/img_00000019.jpg,13
191,36_Plaid_Shirt_Dress/img_00000010.jpg,13
192,36_Plaid_Shirt_Dress/img_00000038.jpg,13
193,36_Plaid_Shirt_Dress/img_00000028.jpg,13
194,36_Plaid_Shirt_Dress/img_00000014.jpg,13
195,36_Plaid_Shirt_Dress/img_00000042.jpg,13
196,36_Plaid_Shirt_Dress/img_00000025.jpg,13
197,36_Plaid_Shirt_Dress/img_00000006.jpg,13
198,ACDC_Graphic_Tee/img_00000049.jpg,42
199,ACDC_Graphic_Tee/img_00000048.jpg,42
200,ACDC_Graphic_Tee/img_00000022.jpg,42
201,ACDC_Graphic_Tee/img_00000002.jpg,42
202,ACDC_Graphic_Tee/img_00000008.jpg,42
203,ACDC_Graphic_Tee/img_00000018.jpg,42
204,ACDC_Graphic_Tee/img_00000024.jpg,42
205,ACDC_Graphic_Tee/img_00000013.jpg,42
206,ACDC_Graphic_Tee/img_00000012.jpg,42
207,ACDC_Graphic_Tee/img_00000060.jpg,42
208,ACDC_Graphic_Tee/img_00000021.jpg,42
209,ACDC_Graphic_Tee/img_00000053.jpg,42
210,ACDC_Graphic_Tee/img_00000005.jpg,42
211,ACDC_Graphic_Tee/img_00000023.jpg,42
212,ACDC_Graphic_Tee/img_00000036.jpg,42
213,ACDC_Graphic_Tee/img_00000007.jpg,42
214,ACDC_Graphic_Tee/img_00000054.jpg,42
215,ACDC_Graphic_Tee/img_00000026.jpg,42
216,ACDC_Graphic_Tee/img_00000027.jpg,42
217,ACDC_Graphic_Tee/img_00000051.jpg,42
218,ACDC_Graphic_Tee/img_00000034.jpg,42
219,ACDC_Graphic_Tee/img_00000030.jpg,42
220,ACDC_Graphic_Tee/img_00000032.jpg,42
221,ACDC_Graphic_Tee/img_00000004.jpg,42
222,ACDC_Graphic_Tee/img_00000055.jpg,42
223,ACDC_Graphic_Tee/img_00000062.jpg,42
224,ACDC_Graphic_Tee/img_00000015.jpg,42
225,ACDC_Graphic_Tee/img_00000050.jpg,42
226,ACDC_Graphic_Tee/img_00000035.jpg,42
227,ACDC_Graphic_Tee/img_00000009.jpg,42
228,ACDC_Graphic_Tee/img_00000064.jpg,42
229,ACDC_Graphic_Tee/img_00000033.jpg,42
230,ACDC_Graphic_Tee/img_00000044.jpg,42
231,ACDC_Graphic_Tee/img_00000037.jpg,42
232,ACDC_Graphic_Tee/img_00000029.jpg,42
233,ACDC_Graphic_Tee/img_00000017.jpg,42
234,ACDC_Graphic_Tee/img_00000040.jpg,42
235,ACDC_Graphic_Tee/img_00000001.jpg,42
236,ACDC_Graphic_Tee/img_00000016.jpg,42
237,ACDC_Graphic_Tee/img_00000031.jpg,42
238,ACDC_Graphic_Tee/img_00000020.jpg,42
239,ACDC_Graphic_Tee/img_00000041.jpg,42
240,ACDC_Graphic_Tee/img_00000043.jpg,42
241,ACDC_Graphic_Tee/img_00000063.jpg,42
242,ACDC_Graphic_Tee/img_00000047.jpg,42
243,ACDC_Graphic_Tee/img_00000045.jpg,42
244,ACDC_Graphic_Tee/img_00000058.jpg,42
245,ACDC_Graphic_Tee/img_00000003.jpg,42
246,ACDC_Graphic_Tee/img_00000039.jpg,42
247,ACDC_Graphic_Tee/img_00000011.jpg,42
248,ACDC_Graphic_Tee/img_00000019.jpg,42
249,ACDC_Graphic_Tee/img_00000065.jpg,42
250,ACDC_Graphic_Tee/img_00000010.jpg,42
251,ACDC_Graphic_Tee/img_00000038.jpg,42
252,ACDC_Graphic_Tee/img_00000059.jpg,42
253,ACDC_Graphic_Tee/img_00000046.jpg,42
254,ACDC_Graphic_Tee/img_00000056.jpg,42
255,ACDC_Graphic_Tee/img_00000061.jpg,42
256,ACDC_Graphic_Tee/img_00000028.jpg,42
257,ACDC_Graphic_Tee/img_00000052.jpg,42
258,ACDC_Graphic_Tee/img_00000014.jpg,42
259,ACDC_Graphic_Tee/img_00000057.jpg,42
260,ACDC_Graphic_Tee/img_00000042.jpg,42
261,ACDC_Graphic_Tee/img_00000025.jpg,42
262,ACDC_Graphic_Tee/img_00000006.jpg,42
263,ASPCA_Happy_Face_Hoodie/img_00000049.jpg,18
264,ASPCA_Happy_Face_Hoodie/img_00000048.jpg,18
265,ASPCA_Happy_Face_Hoodie/img_00000022.jpg,18
266,ASPCA_Happy_Face_Hoodie/img_00000002.jpg,18
267,ASPCA_Happy_Face_Hoodie/img_00000008.jpg,18
268,ASPCA_Happy_Face_Hoodie/img_00000018.jpg,18
269,ASPCA_Happy_Face_Hoodie/img_00000024.jpg,18
270,ASPCA_Happy_Face_Hoodie/img_00000013.jpg,18
271,ASPCA_Happy_Face_Hoodie/img_00000012.jpg,18
272,ASPCA_Happy_Face_Hoodie/img_00000021.jpg,18
273,ASPCA_Happy_Face_Hoodie/img_00000005.jpg,18
274,ASPCA_Happy_Face_Hoodie/img_00000023.jpg,18
275,ASPCA_Happy_Face_Hoodie/img_00000036.jpg,18
276,ASPCA_Happy_Face_Hoodie/img_00000007.jpg,18
277,ASPCA_Happy_Face_Hoodie/img_00000026.jpg,18
278,ASPCA_Happy_Face_Hoodie/img_00000027.jpg,18
279,ASPCA_Happy_Face_Hoodie/img_00000034.jpg,18
280,ASPCA_Happy_Face_Hoodie/img_00000030.jpg,18
281,ASPCA_Happy_Face_Hoodie/img_00000032.jpg,18
282,ASPCA_Happy_Face_Hoodie/img_00000004.jpg,18
283,ASPCA_Happy_Face_Hoodie/img_00000015.jpg,18
284,ASPCA_Happy_Face_Hoodie/img_00000035.jpg,18
285,ASPCA_Happy_Face_Hoodie/img_00000009.jpg,18
286,ASPCA_Happy_Face_Hoodie/img_00000033.jpg,18
287,ASPCA_Happy_Face_Hoodie/img_00000044.jpg,18
288,ASPCA_Happy_Face_Hoodie/img_00000037.jpg,18
289,ASPCA_Happy_Face_Hoodie/img_00000029.jpg,18
290,ASPCA_Happy_Face_Hoodie/img_00000017.jpg,18
291,ASPCA_Happy_Face_Hoodie/img_00000040.jpg,18
292,ASPCA_Happy_Face_Hoodie/img_00000001.jpg,18
293,ASPCA_Happy_Face_Hoodie/img_00000016.jpg,18
294,ASPCA_Happy_Face_Hoodie/img_00000031.jpg,18
295,ASPCA_Happy_Face_Hoodie/img_00000020.jpg,18
296,ASPCA_Happy_Face_Hoodie/img_00000041.jpg,18
297,ASPCA_Happy_Face_Hoodie/img_00000043.jpg,18
298,ASPCA_Happy_Face_Hoodie/img_00000047.jpg,18
299,ASPCA_Happy_Face_Hoodie/img_00000045.jpg,18
300,ASPCA_Happy_Face_Hoodie/img_00000003.jpg,18
301,ASPCA_Happy_Face_Hoodie/img_00000039.jpg,18
302,ASPCA_Happy_Face_Hoodie/img_00000011.jpg,18
303,ASPCA_Happy_Face_Hoodie/img_00000019.jpg,18
304,ASPCA_Happy_Face_Hoodie/img_00000010.jpg,18
305,ASPCA_Happy_Face_Hoodie/img_00000038.jpg,18
306,ASPCA_Happy_Face_Hoodie/img_00000046.jpg,18
307,ASPCA_Happy_Face_Hoodie/img_00000028.jpg,18
308,ASPCA_Happy_Face_Hoodie/img_00000014.jpg,18
309,ASPCA_Happy_Face_Hoodie/img_00000042.jpg,18
310,ASPCA_Happy_Face_Hoodie/img_00000025.jpg,18
311,ASPCA_Happy_Face_Hoodie/img_00000006.jpg,18
312,ASPCA_Urban_Myth_Tee/img_00000022.jpg,42
313,ASPCA_Urban_Myth_Tee/img_00000002.jpg,42
314,ASPCA_Urban_Myth_Tee/img_00000008.jpg,42
315,ASPCA_Urban_Myth_Tee/img_00000018.jpg,42
316,ASPCA_Urban_Myth_Tee/img_00000024.jpg,42
317,ASPCA_Urban_Myth_Tee/img_00000013.jpg,42
318,ASPCA_Urban_Myth_Tee/img_00000012.jpg,42
319,ASPCA_Urban_Myth_Tee/img_00000021.jpg,42
320,ASPCA_Urban_Myth_Tee/img_00000005.jpg,42
321,ASPCA_Urban_Myth_Tee/img_00000023.jpg,42
322,ASPCA_Urban_Myth_Tee/img_00000007.jpg,42
323,ASPCA_Urban_Myth_Tee/img_00000026.jpg,42
324,ASPCA_Urban_Myth_Tee/img_00000027.jpg,42
325,ASPCA_Urban_Myth_Tee/img_00000030.jpg,42
326,ASPCA_Urban_Myth_Tee/img_00000004.jpg,42
327,ASPCA_Urban_Myth_Tee/img_00000015.jpg,42
328,ASPCA_Urban_Myth_Tee/img_00000009.jpg,42
329,ASPCA_Urban_Myth_Tee/img_00000029.jpg,42
330,ASPCA_Urban_Myth_Tee/img_00000017.jpg,42
331,ASPCA_Urban_Myth_Tee/img_00000001.jpg,42
332,ASPCA_Urban_Myth_Tee/img_00000016.jpg,42
333,ASPCA_Urban_Myth_Tee/img_00000020.jpg,42
334,ASPCA_Urban_Myth_Tee/img_00000003.jpg,42
335,ASPCA_Urban_Myth_Tee/img_00000011.jpg,42
336,ASPCA_Urban_Myth_Tee/img_00000019.jpg,42
337,ASPCA_Urban_Myth_Tee/img_00000010.jpg,42
338,ASPCA_Urban_Myth_Tee/img_00000028.jpg,42
339,ASPCA_Urban_Myth_Tee/img_00000014.jpg,42
340,ASPCA_Urban_Myth_Tee/img_00000025.jpg,42
341,ASPCA_Urban_Myth_Tee/img_00000006.jpg,42
342,Above_Average_Linen_Tee/img_00000022.jpg,42
343,Above_Average_Linen_Tee/img_00000002.jpg,42
344,Above_Average_Linen_Tee/img_00000008.jpg,42
345,Above_Average_Linen_Tee/img_00000018.jpg,42
346,Above_Average_Linen_Tee/img_00000024.jpg,42
347,Above_Average_Linen_Tee/img_00000013.jpg,42
348,Above_Average_Linen_Tee/img_00000012.jpg,42
349,Above_Average_Linen_Tee/img_00000021.jpg,42
350,Above_Average_Linen_Tee/img_00000005.jpg,42
351,Above_Average_Linen_Tee/img_00000023.jpg,42
352,Above_Average_Linen_Tee/img_00000036.jpg,42
353,Above_Average_Linen_Tee/img_00000007.jpg,42
354,Above_Average_Linen_Tee/img_00000026.jpg,42
355,Above_Average_Linen_Tee/img_00000027.jpg,42
356,Above_Average_Linen_Tee/img_00000034.jpg,42
357,Above_Average_Linen_Tee/img_00000030.jpg,42
358,Above_Average_Linen_Tee/img_00000032.jpg,42
359,Above_Average_Linen_Tee/img_00000004.jpg,42
360,Above_Average_Linen_Tee/img_00000015.jpg,42
361,Above_Average_Linen_Tee/img_00000035.jpg,42
362,Above_Average_Linen_Tee/img_00000009.jpg,42
363,Above_Average_Linen_Tee/img_00000033.jpg,42
364,Above_Average_Linen_Tee/img_00000037.jpg,42
365,Above_Average_Linen_Tee/img_00000029.jpg,42
366,Above_Average_Linen_Tee/img_00000017.jpg,42
367,Above_Average_Linen_Tee/img_00000040.jpg,42
368,Above_Average_Linen_Tee/img_00000001.jpg,42
369,Above_Average_Linen_Tee/img_00000016.jpg,42
370,Above_Average_Linen_Tee/img_00000031.jpg,42
371,Above_Average_Linen_Tee/img_00000020.jpg,42
372,Above_Average_Linen_Tee/img_00000041.jpg,42
373,Above_Average_Linen_Tee/img_00000043.jpg,42
374,Above_Average_Linen_Tee/img_00000003.jpg,42
375,Above_Average_Linen_Tee/img_00000039.jpg,42
376,Above_Average_Linen_Tee/img_00000011.jpg,42
377,Above_Average_Linen_Tee/img_00000019.jpg,42
378,Above_Average_Linen_Tee/img_00000010.jpg,42
379,Above_Average_Linen_Tee/img_00000038.jpg,42
380,Above_Average_Linen_Tee/img_00000028.jpg,42
381,Above_Average_Linen_Tee/img_00000014.jpg,42
382,Above_Average_Linen_Tee/img_00000042.jpg,42
383,Above_Average_Linen_Tee/img_00000025.jpg,42
384,Above_Average_Linen_Tee/img_00000006.jpg,42
385,Abstract-Embroidered_Glitter_Shorts/img_00000022.jpg,36
386,Abstract-Embroidered_Glitter_Shorts/img_00000002.jpg,36
387,Abstract-Embroidered_Glitter_Shorts/img_00000008.jpg,36
388,Abstract-Embroidered_Glitter_Shorts/img_00000018.jpg,36
389,Abstract-Embroidered_Glitter_Shorts/img_00000024.jpg,36
390,Abstract-Embroidered_Glitter_Shorts/img_00000013.jpg,36
391,Abstract-Embroidered_Glitter_Shorts/img_00000012.jpg,36
392,Abstract-Embroidered_Glitter_Shorts/img_00000021.jpg,36
393,Abstract-Embroidered_Glitter_Shorts/img_00000005.jpg,36
394,Abstract-Embroidered_Glitter_Shorts/img_00000023.jpg,36
395,Abstract-Embroidered_Glitter_Shorts/img_00000036.jpg,36
396,Abstract-Embroidered_Glitter_Shorts/img_00000007.jpg,36
397,Abstract-Embroidered_Glitter_Shorts/img_00000026.jpg,36
398,Abstract-Embroidered_Glitter_Shorts/img_00000027.jpg,36
399,Abstract-Embroidered_Glitter_Shorts/img_00000034.jpg,36
400,Abstract-Embroidered_Glitter_Shorts/img_00000030.jpg,36
401,Abstract-Embroidered_Glitter_Shorts/img_00000032.jpg,36
402,Abstract-Embroidered_Glitter_Shorts/img_00000004.jpg,36
403,Abstract-Embroidered_Glitter_Shorts/img_00000015.jpg,36
404,Abstract-Embroidered_Glitter_Shorts/img_00000035.jpg,36
405,Abstract-Embroidered_Glitter_Shorts/img_00000009.jpg,36
406,Abstract-Embroidered_Glitter_Shorts/img_00000033.jpg,36
407,Abstract-Embroidered_Glitter_Shorts/img_00000029.jpg,36
408,Abstract-Embroidered_Glitter_Shorts/img_00000017.jpg,36
409,Abstract-Embroidered_Glitter_Shorts/img_00000001.jpg,36
410,Abstract-Embroidered_Glitter_Shorts/img_00000016.jpg,36
411,Abstract-Embroidered_Glitter_Shorts/img_00000031.jpg,36
412,Abstract-Embroidered_Glitter_Shorts/img_00000020.jpg,36
413,Abstract-Embroidered_Glitter_Shorts/img_00000003.jpg,36
414,Abstract-Embroidered_Glitter_Shorts/img_00000011.jpg,36
415,Abstract-Embroidered_Glitter_Shorts/img_00000019.jpg,36
416,Abstract-Embroidered_Glitter_Shorts/img_00000010.jpg,36
417,Abstract-Embroidered_Glitter_Shorts/img_00000028.jpg,36
418,Abstract-Embroidered_Glitter_Shorts/img_00000014.jpg,36
419,Abstract-Embroidered_Glitter_Shorts/img_00000025.jpg,36
420,Abstract-Embroidered_Glitter_Shorts/img_00000006.jpg,36
421,Abstract-Geo_Print_Mini_Skirt/img_00000049.jpg,37
422,Abstract-Geo_Print_Mini_Skirt/img_00000048.jpg,37
423,Abstract-Geo_Print_Mini_Skirt/img_00000022.jpg,37
424,Abstract-Geo_Print_Mini_Skirt/img_00000002.jpg,37
425,Abstract-Geo_Print_Mini_Skirt/img_00000008.jpg,37
426,Abstract-Geo_Print_Mini_Skirt/img_00000018.jpg,37
427,Abstract-Geo_Print_Mini_Skirt/img_00000024.jpg,37
428,Abstract-Geo_Print_Mini_Skirt/img_00000013.jpg,37
429,Abstract-Geo_Print_Mini_Skirt/img_00000012.jpg,37
430,Abstract-Geo_Print_Mini_Skirt/img_00000021.jpg,37
431,Abstract-Geo_Print_Mini_Skirt/img_00000005.jpg,37
432,Abstract-Geo_Print_Mini_Skirt/img_00000023.jpg,37
433,Abstract-Geo_Print_Mini_Skirt/img_00000036.jpg,37
434,Abstract-Geo_Print_Mini_Skirt/img_00000007.jpg,37
435,Abstract-Geo_Print_Mini_Skirt/img_00000026.jpg,37
